runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,csm_avg,cem_scm,cem_avg,onenn,tmle1,tmle2,aipw1,aipw2
25,3,30,0,-1.3814703171495015,-1.8566255798110776,-0.3236587025029021,-0.0509861163218555,-0.8175255139727436,-0.23059620243265044,-2.058152611936242,0.7675388856722876,1.5352570072856127,0.7485545936545752,0.769318118474569,1.4349250399455613,-2.3007686186468352,-0.16938039207302116,-1.4488910012225924,-1.720034145340564
29,7,33,0,-2.093177919404779,-0.9956765970306733,-0.5879227586160534,-0.14466905188385862,-0.10750538739291612,-0.65474761060872,-1.0113672544946568,0.04627290828970532,0.516529683436437,0.2164208421612015,0.25634575384962677,0.7151897206591245,-1.5195391710976642,0.11829098734909933,-1.325458132455764,-0.8895442993719757
30,2,24,0,-0.7273778528270007,1.1568753083224896,-0.7612413150397037,-0.12023236410232031,0.06476250245384679,0.27291519773472395,-0.1761110922805118,0.2840549219353905,1.481188534995332,1.405393354224083,1.2161343868290238,0.4417042363877499,1.296625826550834,0.28002195965835613,1.117667086027681,-0.47045092480933787
28,4,34,0,-0.500971464787817,-0.8092110153735392,0.05412119806276294,0.45741092654034227,-0.4832351830758515,0.2423471847057268,-2.05443199442786,-1.1587936894482862,0.6226335235813991,-0.13254286655783298,-0.35725106709300203,-0.2965401395641294,-0.6479373039925083,-1.4681561286048106,-0.2232002291217621,-1.0627350505910151
26,0,32,0,1.4832039518757494,0.909796973635153,0.16519567480722053,-0.001394385276279899,0.36709065917013023,0.2320074137213215,0.9643489785354138,1.2903736579252998,2.2564364965255344,0.1245920002912344,0.6084699105232505,2.7175103297378698,0.6905624903722717,-0.2048196494671984,0.8256035657650295,1.4663252586675835
31,4,30,0,-0.06940741971309716,0.5057910896358777,0.3262259243706014,0.9619740435979317,-0.3578083271832495,0.664420365946377,-0.66903575254121606,-0.12533712115643336,0.198230707078209,-1.5321087779523408,-1.6140543453816205,0.5659637140073404,0.07293867905576942,-0.7131589561305698,0.46328488172401766,-0.7149310525727116
33,1,30,0,-2.299413289868859,-1.0803934974062575,0.3830877023683925,1.1212813446761303,-0.2856169491391286,0.17396126242628895,-1.3209059354674029,-0.2815306671459039,0.41328416821202385,-1.6802511049086113,-1.5777453995378514,0.435969163498898,-1.327372872170358,-0.528503563596468,-1.4472595714236234,-0.2981407727622742
27,1,22,0,-3.187859405948055,-2.3100968735344822,-0.8279661616180825,-0.5418889942956531,-0.4067177806305726,-0.8442984929310633,-1.914379091605932,-0.7554398318062869,-0.11945280121228175,0.3372716846917778,0.19829781048428918,-0.6691458686320457,-2.600952485348275,-0.24352166947623208,-2.6141131234697395,-0.6792766729951382
32,1,24,0,-1.4421146867779742,-0.5491740323326644,-0.1624873460439593,-0.05709455067759892,-3.1341425444082613e-4,-0.578122209723821,-0.4938196913309101,0.5364934311913716,0.9945241702575469,-0.21518628127545458,-0.043856761855229465,1.5220122996965966,-0.713128019842372,-0.3358772979563511,-0.6067855514619092,-0.6072672851717098
35,6,28,0,1.877959498312216,3.4333566632510566,-0.5478987184754356,0.35355029880267486,0.30249884187846854,-2.551062260338483,1.546003295710518,1.9027560834571986,2.7876645912655675,-0.8770968408041595,-0.9664289073524843,1.8769616369586304,3.789441234799127,0.325640457987376,4.121441743198675,1.7391051198920806
34,0,28,0,1.1116528135534356,-1.8434389184851216,-0.590775942236462,-0.5715686351670008,0.07072325866792789,-0.8720554092491462,-3.0274263600924023,1.0537780262425462,2.133257191981901,0.10018427669696361,0.1524866722023801,1.6754470322767263,-3.815426315369776,-2.0007039238665496,-1.123427549269065,-2.035164539936911
36,3,31,0,-1.1270419328064927,-0.16181077494910578,-0.31075810321904473,0.35757570636000807,-0.3470458727226344,-0.5565932640915188,-1.4592514739462983,-0.5511716025363604,0.7773271694291592,1.3945174805590903,1.4944269491332856,1.0782555904228177,0.19364363090954456,-0.5487178188011822,1.1984893788685633,-1.2575413486502556
44,6,29,0,-2.1235926502020552,-2.6156690017831314,-0.4877039243448946,-0.3069624306694404,-0.012674356319250825,-0.23984217825941911,-1.4313652720557632,-0.10218096518182307,0.9598311294999231,-1.4995269434817278,-1.5512808549130215,1.4993210247096354,-2.7906043835793124,0.16592319666248342,-2.46785852075135,-0.29150663997576326
38,4,27,0,-2.738167037939923,-1.881606774760205,-0.3617173405978029,0.038597581533775994,0.15942158135819973,-0.6354501769790932,-2.44740561924086,-0.24964225851942157,0.5234614862748885,1.4759318243460608,1.0861385135705937,0.11756032246887127,-2.2493675133079774,-0.2629336097244541,-2.060989434840724,-0.9449801657011776
37,2,25,0,0.42744464334082544,-0.28632988946327753,-0.2838166057617766,0.034851523348217534,-0.315002985451867,-0.10023111565592302,0.02769737829458041,0.8747760541329628,1.8286137767215758,-0.16399558163594907,-0.1210675033567532,0.9972777731670464,-0.5746408108666593,-0.583570391642994,0.045071435593295184,-0.15202734876824156
43,9,28,0,-0.10664678466951916,-0.2887314505204044,-0.4937642473996844,-0.45904400331507544,-0.3354276856721881,-0.3813459073225056,-0.7911544060637459,1.0100781816186428,2.151277742695848,0.26474644983117823,0.18721632771916186,2.0907613138651446,-0.315713305323055,0.30935452095098853,-0.1576138757108362,-0.12382802967267584
39,0,28,0,0.7587475485509279,-0.19048115840273994,-0.07023409918907664,0.342559338805967,0.13303422825896039,-0.1667964023041737,-0.7018963059606955,0.16889756473186157,1.1768727737580678,0.7743771423160251,0.7367361768039808,1.551450423783649,-1.200461498467233,-0.39468062782721164,0.13174455180682254,-0.29188575977644965
41,4,25,0,-1.250547464166731,-0.39884703071215455,-0.7959748925894754,-0.3342209257476685,-0.28494008852318153,-0.6704101957826056,-0.8187887373706761,-0.04733517970009782,0.2670128999603154,-0.7505026402252035,-0.7593389677875906,0.05117404102722478,-0.5860908041411589,-0.6326664921912564,-0.3909830882274211,-1.0530442106804745
40,2,29,0,0.6972098917989333,-0.19169734234036007,-2.0409467856284103,-1.40320990070738,0.6006314952394539,-1.3236688643395524,0.6667576226544778,0.6335313565754479,1.1617763415475642,-1.8933976334166571,-2.031327383319886,0.6258448181531646,-0.5522876662559082,0.03722881709306155,-0.018820145222053802,0.642856259481952
42,2,27,0,1.656089478109057,0.13033221617006774,0.23532204291202063,0.3110747402606762,0.20444025148416078,-0.22649273595746955,-0.40628314193959625,0.49162348539400824,2.099929251415599,1.4005956263985908,1.1215400808702345,1.9605646440404092,0.06974484099813177,-0.9352299501383214,1.1147849088287687,0.9000440370599608
