runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,cem_avg,onenn,tmle1,aipw1
51,4,0,0,3.2568515243092637,1.7756804292141508,1.1162031848465919,1.281932855321665,-0.1019047781675142,3.2507382587869325,0.9269550100591104,0.3940441259994554,0.2338875363342825,0.8041449345039151,1.3913438667322773,2.0147028429473224
52,1,0,0,1.0419930392198236,0.6877041126049868,-0.7994775092860582,-0.4616270299192219,-0.8701049904175068,-0.5541399901266288,-0.7812994191617335,0.34007332010820956,2.4204190706290163,1.1965658079765493,1.2286305821721237,1.4045802113605859
53,1,0,0,-1.1309557278157856,0.18918045321363852,-0.06360555614378782,0.5013088886779132,-3.217459286805918,-0.7132721532293997,-3.2980430254908537,0.2710012975276088,0.7381588358868427,1.387220057750758,0.4379915037614307,-0.048819007640007815
54,5,0,0,-0.5656361564721086,-0.7601233661392843,0.12815444023914413,0.4810535995994647,-4.102287181665013,0.3561271857697941,-4.290082693517288,1.0970044554049831,-1.2652979846953167,0.9222257817037605,-1.2331746467079185,0.24080514386441398
55,3,0,0,-0.4067657550979433,-1.1065671259566585,-0.20011808007112641,-0.1476107170123998,-1.347711548775413,-0.44231745274375545,-1.5288182091034166,0.7928722652230835,0.31812814551827717,0.7093225481678038,-1.5964304732713246,-1.1432682039470363
56,5,0,0,-0.8617540567860376,-0.4030290922206401,0.04325204211649947,1.3700367608759982,-8.210563004910162,0.42749149757237603,-6.470484202061068,0.23265354981780018,-1.1222354053032664,1.3997044081850074,-1.7062233595406033,-0.19420929073432794
57,3,0,0,0.07657930654386913,-0.32195801097335863,0.1710097111220632,0.15211569524546442,0.46415042401577644,0.22566885951079652,-0.15953973223865958,0.28780754880391335,-0.7173797846358667,1.3363905050536458,-0.1610035842173393,-0.34092086061317833
58,2,0,0,-2.502936845695335,-0.1378112313090476,-0.2674785337209755,0.042898799482939697,-6.137969797718399,-0.210904617883525,-3.7058458022630623,1.0560874184112037,-0.002406994503444171,1.5671278168614071,0.22949422107668097,0.13863140588999187
59,2,0,0,-1.7010911527589778,-0.09045710689213315,-0.29741798008224674,0.7400154956470486,-3.105395232485061,0.2324527262659819,-3.860572932686293,0.4004622964739726,-0.18308929984329847,1.3105394971279107,-1.3503494991061293,0.10277694406140202
60,7,0,0,-0.019611007689663396,0.7385176485181342,-0.42476425879803337,-0.2823355589517477,-1.8621268280353804,-0.007734687015171993,-1.1072440370439436,0.7150979262748605,1.13359914135338,0.4044291064578047,0.5605535668596553,1.2087579312897676
61,1,0,0,-0.36602203206067685,-1.7371132348935898,-0.7528490535563774,-0.1955525217946312,-4.116819376088669,-0.23210350209692354,-4.370922338728388,-1.0702759024069186,0.36606865148066126,0.06305475893992618,-3.2331820217886023,-0.8664825146125982
62,5,0,0,-1.6269356142547133,-0.6152173107377559,-0.47806059329941597,0.9552663159471259,-3.4078190194568476,-0.27134113430548723,-3.6786469167496207,0.2846113402765944,0.5887115761374777,0.6683133525385623,-0.3636877008112224,-0.4465819246674639
63,5,0,0,-1.5629586729060705,-1.4667662012739555,-0.7059144694294064,-0.6647279099965506,-1.4813227735067014,-0.6422859100612124,-2.1804157578475456,0.2665864328842735,0.5821979723335886,0.7681748583840915,-1.718072375018166,-1.4945557677792316
64,0,0,0,-3.7122592961868808,-1.8224351941596995,-0.46202043756896405,-0.016620990895716045,-2.800368011932229,-0.628803388918703,-3.2840483239918665,-0.46147546046108534,-0.6763190323610315,0.7078088430109832,-2.0998987496908823,-1.6327533711408195
65,9,0,0,0.24251036344524124,-1.3668017235014238,-0.3212088709926979,-0.2945051209907509,-1.3407277399460817,0.2260338315334618,-1.5076600424782898,0.7211743333176468,1.337122791188666,3.2132937346562658,-1.54270251639585,-0.9236727783799142
66,2,0,0,0.642438218011149,-0.10176480889566619,-0.581017587277378,-0.024338577660693275,-1.6744082968121423,-0.3276170890327048,-1.7635606024484218,0.8631494339926356,-0.7604318684125957,1.712102295294999,-0.7812030978005811,-0.19456417947604576
67,6,0,0,-0.6139576904509996,0.36743365182149734,-0.3703988480137639,-0.46053731519960767,-0.9319591735194824,0.06708045421293285,-1.2525988748377381,0.22117397906727998,-0.3774569503022027,1.9754314163061135,-0.08943982754965703,0.7176872072563518
68,5,0,0,2.310484738452727,0.706870747025997,-1.1767501412810812,-1.1615459226056442,0.02789549731922079,-0.4106193281089947,0.3215868704326468,0.07861141255272663,1.3494191443295653,0.4221263839900864,0.5023774534414428,1.4898156243362994
69,6,0,0,-2.427784164140532,-1.1594603469248246,-0.7578013589147665,-0.2706462495720893,-2.463576857673876,-0.788439251213211,-3.273675548942124,0.37780944323550925,-0.48519759247409544,0.46426421477043656,-1.5375843778101923,-1.3626322557228725
70,6,0,0,3.6868032305284375,2.2596385937279413,0.34207668172456884,0.32141435274639696,1.1591687892677107,0.23097975196150422,1.104949191828993,0.9924696803729827,0.0054579764771691686,1.5935902181487558,1.6976997158170115,3.3145475318909323
71,2,0,0,-2.094682357031391,-1.0282144762342211,-0.15503045132563464,0.2484192772418091,-5.249965068465809,-0.25278587384562456,-5.375074050287107,-0.7023881398495195,-0.6380308844371108,0.19553822240021201,-1.6169870271463247,-0.656166387415055
72,5,0,0,2.8813603002561106,2.0055028472462446,0.0945464277465895,0.0689413180377847,0.3307175008615336,-0.7884396533871545,0.7897875914942514,2.9567544944903883,1.5690294413953834,3.4501958827751844,1.5284730270868743,2.1495139103828036
73,5,0,0,-1.6450932608843027,-1.5849007382393205,-0.5293018945236811,-0.35245000520293424,-5.421314726315441,-0.46080526879879624,-3.8735956571932872,0.6279737519450395,0.39012393967774317,1.5374458024363262,-1.8049431609371727,-1.5643554371205686
74,5,0,0,1.7353125156334688,0.07232432619596274,-0.8919984170685797,-0.8093015989871233,-1.1727040821758892,-1.636561631059621,-1.5817531798799163,0.7738522842034872,2.028691721752054,1.3138933702117388,-1.5242023576867092,1.2667400144227048
75,3,0,0,-0.1433321937726122,0.02930375477983649,-0.4687359670169595,-0.06029192311224107,-2.5507456878923733,0.02006771322684031,-2.557040501035268,0.23646269393112984,2.1365222777787087,-0.17212197092276238,1.027716275597837,0.5945344117987417
76,4,0,0,-0.12205837017529753,-0.191029637744613,-0.589911060501441,-0.13489388956395837,-2.1572804726785835,-0.5416470183732649,-3.3802510974734385,1.4826651584737451,0.70142870589912,2.934672569711319,0.5720956532319375,0.1729549222413275
77,2,0,0,-0.8077174859869798,1.054740699752247,-0.4754033486484799,0.3580767267818052,-3.065416176647603,-0.49199827797870377,-3.7847615106761667,0.06728023792238869,0.6068247431224068,1.9253100365468638,0.3389331585120123,0.850578258526558
78,1,0,0,0.15189757053889696,-0.22776705961996857,-1.4175110984539119,-1.6104180599371778,-2.3294528719005996,-0.9943019675143594,-1.6836515627616864,0.99098947248822,0.43291328124080497,2.0452411237884744,0.007539319247330582,0.1096396491200634
79,3,0,0,-2.706042005856361,-1.2485946769925436,-0.2667081682854784,0.24337410270574328,-8.326929465681655,-0.04086247345263949,-5.452747615381611,-1.5168852093902245,2.7498006707879954,-1.243186286148747,-1.9438398529227408,-1.9432043992624128
