id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,,
13,kang,wild,0,-1.790292638,-0.157309368,-0.241633942,-0.065834972,0,0.047677314,2,,,
14,kang,wild,0,2.837123303,0.135486441,0.054079432,0.23598653,0,0.047942278,2,,,
15,kang,wild,0,0.833965199,0.016694982,-0.094343398,0.144762111,1,0.058490128,2,,,
16,kang,wild,0,2.703939607,-0.078231955,-0.167620066,0.031776075,1,0.051808438,2,,,
17,kang,wild,0,-0.349394935,-0.04511474,-0.164826553,0.058236777,1,0.05749451,2,,,
18,kang,wild,0,4.890594816,-0.080356765,-0.170922866,0.017099065,1,0.050247089,2,,,
19,kang,wild,0,-1.787934901,-0.044964285,-0.15766063,0.064265392,1,0.056029113,2,,,
20,kang,wild,0,0.263733654,-0.213869448,-0.329533295,-0.10136076,0,0.056050961,2,,,
21,kang,wild,0,1.048189442,0.348666301,0.249116076,0.447665357,0,0.049774551,2,,,
22,kang,wild,0,-1.739893364,-0.006409,-0.114708191,0.078989794,1,0.051788301,2,,,
23,kang,wild,0,-0.52632264,0.035196049,-0.080962022,0.14183707,1,0.056662113,2,,,
24,kang,wild,0,2.68623805,0.135737131,0.034678708,0.22633456,0,0.05199895,2,,,
25,kang,wild,0,2.652030025,-0.267079428,-0.355743605,-0.167590806,0,0.048145741,2,,,
26,kang,wild,0,-0.133025431,-0.403584006,-0.507791008,-0.283580226,0,0.0586617,2,,,
27,kang,wild,0,3.71171599,0.187023898,0.089436152,0.283243482,0,0.050614497,2,,,
28,kang,wild,0,-1.77573543,-0.089242528,-0.204260003,0.002671605,1,0.052168758,2,,,
29,kang,wild,0,-0.736030459,0.046776842,-0.060290248,0.150831943,1,0.055045855,2,,,
30,kang,wild,0,1.621996964,0.004901368,-0.11812845,0.111446827,1,0.057570788,2,,,
31,kang,wild,0,-0.413627419,-0.15842999,-0.249402006,-0.058504191,0,0.054529675,2,,,
32,kang,wild,0,1.67880448,0.0039485,-0.081613332,0.122007685,1,0.051837212,2,,,
33,kang,wild,0,2.30664775,0.302749079,0.19418578,0.423013687,0,0.058153868,2,,,
34,kang,wild,0,3.230429722,-0.063787254,-0.153356891,0.027103425,1,0.049356317,2,,,
35,kang,wild,0,-0.278481938,0.243903264,0.140333372,0.338413446,0,0.048857163,2,,,
36,kang,wild,0,2.124702052,0.121861642,0.0177084,0.225031788,0,0.053504447,2,,,
37,kang,wild,0,1.117229086,0.097409059,-0.005564801,0.209745798,1,0.055125556,2,,,
38,kang,wild,0,-0.951706388,-0.17090761,-0.293732975,-0.070809182,0,0.053236366,2,,,
39,kang,wild,0,-1.328370859,0.158855537,0.067970096,0.259857659,0,0.050757295,2,,,
40,kang,wild,0,-0.4003675,-0.024078492,-0.117306752,0.065703236,1,0.05099764,2,,,
41,kang,wild,0,-1.264317526,0.09593731,-0.031203677,0.205223215,1,0.058982961,2,,,
42,kang,wild,0,-1.091473855,0.121479783,0.017757868,0.218669533,0,0.049686923,2,,,
43,kang,wild,0,0.570702588,0.022772696,-0.080167825,0.120448092,1,0.054820803,2,,,
44,kang,wild,0,3.641349601,0.115052982,0.02443428,0.214963237,0,0.049391582,2,,,
45,kang,wild,0,0.147656815,-0.017340304,-0.142055951,0.086198575,1,0.060761537,2,,,
46,kang,wild,0,1.946851262,0.099448341,-0.003651674,0.201638977,1,0.053440996,2,,,
47,kang,wild,0,2.288697789,0.131830148,0.035436809,0.222866076,0,0.048204373,2,,,
48,kang,wild,0,2.067108876,-0.149863703,-0.242952498,-0.035436,0,0.052906647,2,,,
49,kang,wild,0,1.691885244,0.122819611,0.017246302,0.236703474,0,0.058534848,2,,,
50,kang,wild,0,3.59115015,0.071873003,-0.02637812,0.180857814,1,0.050194536,2,,,
51,kang,wild,0,-0.140718627,0.004840785,-0.091197216,0.104105729,1,0.049210443,2,,,
52,kang,wild,0,2.664515309,0.173583838,0.072464886,0.262189591,0,0.049012166,2,,,
53,kang,wild,0,2.486634517,0.178471701,0.0710804,0.272432401,0,0.052027332,2,,,
54,kang,wild,0,2.513162782,0.149266742,0.026347766,0.250386632,0,0.056645797,2,,,
55,kang,wild,0,-2.271135592,-0.109274538,-0.200563633,-0.017097703,0,0.045864643,2,,,
56,kang,wild,0,1.64E-04,-0.06851689,-0.154042253,0.019515873,1,0.048468906,2,,,
57,kang,wild,0,-4.46776088,-0.110940078,-0.215065574,-0.0110631,0,0.052116952,2,,,
58,kang,wild,0,-0.16220966,0.153466434,0.052208972,0.260030923,0,0.056650676,2,,,
59,kang,wild,0,2.468842143,-0.037981602,-0.142514138,0.054441336,1,0.050026052,2,,,
60,kang,wild,0,-1.462499302,0.136091814,0.033661132,0.234922286,0,0.050736342,2,,,
61,kang,wild,0,0.645621492,-0.135618276,-0.222849794,-0.033217189,0,0.052002832,2,,,
62,kang,wild,0,0.597447411,-0.12169361,-0.244841054,-0.02328573,0,0.055135849,2,,,
63,kang,wild,0,-1.171596272,-0.306044643,-0.403478078,-0.197468906,0,0.052033943,2,,,
64,kang,wild,0,1.719338682,0.332197218,0.225639587,0.424713937,0,0.049968291,2,,,
65,kang,wild,0,-0.852186513,-0.094384957,-0.19936073,0.009192725,1,0.052257174,2,,,
66,kang,wild,0,2.440943456,0.236902031,0.128136026,0.331539329,0,0.053711602,2,,,
67,kang,wild,0,-1.174392694,-0.060518683,-0.159497055,0.054165481,1,0.053938673,2,,,
68,kang,wild,0,2.331531438,0.013702678,-0.079456311,0.123230959,1,0.053344414,2,,,
69,kang,wild,0,1.703439077,-0.055554451,-0.179426275,0.062703425,1,0.058273945,2,,,
70,kang,wild,0,-0.861854382,0.104546766,0.008684001,0.219067066,0,0.054928592,2,,,
71,kang,wild,0,1.488067938,0.048132058,-0.051075568,0.147176828,1,0.049789425,2,,,
72,kang,wild,0,0.094053898,0.013573899,-0.08616256,0.115612914,1,0.051130958,2,,,
73,kang,wild,0,2.876800098,0.090639759,-0.014965388,0.196182136,1,0.05219913,2,,,
74,kang,wild,0,-1.62169653,-0.211389903,-0.319235261,-0.101817042,0,0.056744281,2,,,
75,kang,wild,0,3.332075705,-0.111537882,-0.221087946,-0.014478778,0,0.057154808,2,,,
76,kang,wild,0,1.120070923,-0.028112023,-0.134828809,0.053930932,1,0.050150518,2,,,
77,kang,wild,0,0.075098042,0.120864199,0.008036779,0.219478232,0,0.053730553,2,,,
78,kang,wild,0,-0.377764663,0.246577034,0.139198093,0.340786186,0,0.055124225,2,,,
79,kang,wild,0,0.647039076,-0.184360596,-0.289281523,-0.101777638,0,0.050276952,2,,,
80,kang,wild,0,2.617094947,0.217060065,0.116321579,0.313054266,0,0.050021517,2,,,
81,kang,wild,0,3.458628434,-0.131816759,-0.239806298,-0.026797808,0,0.054143969,2,,,
82,kang,wild,0,4.987918112,-0.030770324,-0.12699456,0.077346369,1,0.052936666,2,,,
83,kang,wild,0,2.694047558,-0.065056047,-0.152236724,0.052445159,1,0.051519028,2,,,
84,kang,wild,0,4.24592005,0.220567169,0.133105673,0.321847739,0,0.048760039,2,,,
85,kang,wild,0,-0.52695066,-0.265726472,-0.377114556,-0.152326343,0,0.057359134,2,,,
86,kang,wild,0,0.479075087,0.011698532,-0.091964667,0.110332875,1,0.055920769,2,,,
87,kang,wild,0,0.039035263,-0.317730811,-0.412526762,-0.214967511,0,0.052954996,2,,,
88,kang,wild,0,0.125502696,0.023033686,-0.088181092,0.122087699,1,0.054924965,2,,,
89,kang,wild,0,2.820805964,-0.384817031,-0.491862349,-0.290568641,0,0.051699037,2,,,
90,kang,wild,0,-0.549488784,-0.032703156,-0.116079476,0.057028778,1,0.045869954,2,,,
91,kang,wild,0,0.426576282,-0.063576557,-0.150783566,0.023861915,1,0.048834273,2,,,
92,kang,wild,0,0.52049527,-0.199534884,-0.293678985,-0.087372242,0,0.053596135,2,,,
93,kang,wild,0,1.481429501,0.151907715,0.043737027,0.253278645,0,0.053792819,2,,,
94,kang,wild,0,0.0168884,0.23638495,0.140693341,0.355988046,0,0.053884971,2,,,
95,kang,wild,0,-1.835183625,0.030819128,-0.071806641,0.130752566,1,0.049383433,2,,,
96,kang,wild,0,3.22678979,-0.082240848,-0.178284289,0.017260695,1,0.051429667,2,,,
97,kang,wild,0,0.951979403,-0.042369467,-0.164488448,0.078051696,1,0.057653831,2,,,
98,kang,wild,0,2.436259509,-0.146468974,-0.250234864,-0.040907749,0,0.053775039,2,,,
99,kang,wild,0,2.847246972,-0.004758827,-0.101973516,0.091534115,1,0.05108057,2,,,
100,kang,wild,0,0.491933035,0.226770014,0.139646443,0.312858774,0,0.045715912,2,,,
1,toy,Bayesian,3.01997288,3.007175326,2.782801134,2.510915352,3.11662611,1,0.172125819,2,non-linear,,
2,toy,Bayesian,2.947940449,3.128753112,3.011510184,2.644518026,3.373253462,1,0.186919578,2,non-linear,,
3,toy,Bayesian,3.106044813,3.10725123,2.938262259,2.609015757,3.26669615,1,0.16619449,2,non-linear,,
4,toy,Bayesian,2.953964288,3.144548669,2.967676323,2.647122715,3.353602601,1,0.180484893,2,non-linear,,
5,toy,Bayesian,2.971272226,3.18114701,3.148209313,2.807967282,3.470267031,1,0.15881765,2,non-linear,,
6,toy,Bayesian,2.973843305,2.987238443,2.858376383,2.50252467,3.215319019,1,0.187922629,2,non-linear,,
7,toy,Bayesian,3.013608273,3.243998887,3.112922974,2.788500794,3.434071933,1,0.17199231,2,non-linear,,
8,toy,Bayesian,2.989085355,3.143339346,3.028699604,2.655955291,3.338034308,1,0.179429531,2,non-linear,,
9,toy,Bayesian,3.042655313,3.154409696,3.046076988,2.746877747,3.323599603,1,0.151842852,2,non-linear,,
10,toy,Bayesian,3.109864667,3.034756779,2.913177478,2.601294372,3.222325568,1,0.162276326,2,non-linear,,
11,toy,Bayesian,3.002917289,3.033724414,2.911116424,2.554059041,3.26653345,1,0.187363993,2,non-linear,,
12,toy,Bayesian,2.998531158,3.06799051,2.898535089,2.574139316,3.272622758,1,0.18370662,2,non-linear,,
13,toy,Bayesian,3.069351656,3.175384302,3.113283198,2.82486614,3.400629458,1,0.143130145,2,non-linear,,
14,toy,Bayesian,3.054177298,3.122268181,3.054101409,2.792731776,3.338008949,1,0.149161928,2,non-linear,,
15,toy,Bayesian,2.94481946,3.234755327,3.120693904,2.788788814,3.443160326,1,0.171401645,2,non-linear,,
16,toy,Bayesian,3.048605747,3.183211534,3.045610892,2.752594419,3.356507862,1,0.152969662,2,non-linear,,
17,toy,Bayesian,2.872429787,3.114241919,2.99703537,2.665437499,3.34438818,1,0.181060806,2,non-linear,,
18,toy,Bayesian,2.748571826,2.969731979,2.86281087,2.555298818,3.138518844,1,0.142787885,2,non-linear,,
19,toy,Bayesian,2.928430046,3.132141503,3.000303706,2.650250921,3.332657018,1,0.176090221,2,non-linear,,
20,toy,Bayesian,3.087254929,3.288483101,3.173242808,2.910645954,3.511529914,1,0.155725381,2,non-linear,,
21,toy,Bayesian,3.044410714,3.117837272,2.952167296,2.655794942,3.259228403,1,0.154096135,2,non-linear,,
22,toy,Bayesian,3.139833463,3.294298633,3.203404542,2.856917674,3.502258516,1,0.171119985,2,non-linear,,
23,toy,Bayesian,2.923828638,2.896898017,2.783090093,2.453350083,3.082860125,1,0.169406579,2,non-linear,,
24,toy,Bayesian,2.905467693,2.903138949,2.716844374,2.348940786,3.045744343,1,0.188587744,2,non-linear,,
25,toy,Bayesian,2.858085705,2.838090659,2.629837799,2.345075788,2.977955694,1,0.160395356,2,non-linear,,
26,toy,Bayesian,3.061663895,3.096759307,3.016460266,2.749832996,3.319789223,1,0.15339292,2,non-linear,,
27,toy,Bayesian,3.063832992,3.118293671,3.016009959,2.756389185,3.281545905,1,0.144142986,2,non-linear,,
28,toy,Bayesian,2.976381666,3.004803451,2.884733565,2.544249967,3.249718881,1,0.178422981,2,non-linear,,
29,toy,Bayesian,3.066363447,3.240792246,3.108012871,2.827833971,3.446631799,1,0.161382633,2,non-linear,,
30,toy,Bayesian,2.932464829,3.069060319,2.96455378,2.642279753,3.292695133,1,0.159427793,2,non-linear,,
31,toy,Bayesian,3.089682691,3.083913186,3.091624395,2.767082145,3.425670575,1,0.167823938,2,non-linear,,
32,toy,Bayesian,3.069708154,3.100888457,2.977516759,2.599182143,3.356343608,1,0.187898484,2,non-linear,,
33,toy,Bayesian,2.994158438,3.152973054,3.022113626,2.724057653,3.324426218,1,0.155809026,2,non-linear,,
34,toy,Bayesian,2.963580495,3.116538426,3.068559953,2.721920653,3.403443263,1,0.169518764,2,non-linear,,
35,toy,Bayesian,3.160590647,3.330547513,3.238622742,2.916052794,3.494682324,1,0.15411675,2,non-linear,,
36,toy,Bayesian,3.052955022,3.243923331,3.062000441,2.739385535,3.425261298,1,0.17131175,2,non-linear,,
37,toy,Bayesian,3.0724371,3.164485622,2.973447323,2.600376823,3.372942394,1,0.192916544,2,non-linear,,
38,toy,Bayesian,2.826948554,2.935349984,2.801119867,2.43202469,3.195364986,1,0.188233492,2,non-linear,,
39,toy,Bayesian,3.049642404,3.131171911,3.033549789,2.750572396,3.378796028,1,0.161567641,2,non-linear,,
40,toy,Bayesian,2.860885099,2.952820293,2.845243671,2.563817817,3.146227552,1,0.159745487,2,non-linear,,
41,toy,Bayesian,2.853950814,3.104013863,2.958444016,2.672730186,3.285243779,1,0.164009611,2,non-linear,,
42,toy,Bayesian,2.879068896,2.996532959,2.872790647,2.520827013,3.264549822,1,0.172835601,2,non-linear,,
43,toy,Bayesian,2.981993792,3.155847031,3.091945035,2.752105585,3.437258366,1,0.174018145,2,non-linear,,
44,toy,Bayesian,2.956657367,3.270876119,3.247546056,2.956967205,3.493128721,0,0.137981635,2,non-linear,,
45,toy,Bayesian,3.075592656,3.20024111,3.147914691,2.771388104,3.493003599,1,0.185733819,2,non-linear,,
46,toy,Bayesian,3.059396418,2.984027778,2.858046076,2.540486302,3.165793376,1,0.169879115,2,non-linear,,
47,toy,Bayesian,3.020195112,3.112584502,3.029217176,2.745281025,3.337268348,1,0.15356557,2,non-linear,,
48,toy,Bayesian,2.989235743,3.17842502,3.080023846,2.763036322,3.340273071,1,0.154926052,2,non-linear,,
49,toy,Bayesian,3.100941965,3.200341834,3.081670634,2.757092091,3.423592864,1,0.173030329,2,non-linear,,
50,toy,Bayesian,2.926642908,3.048425252,2.959887443,2.645555551,3.32369015,1,0.17425842,2,non-linear,,
51,toy,Bayesian,3.065434549,3.244566346,3.108212623,2.761361059,3.480720978,1,0.184269911,2,non-linear,,
52,toy,Bayesian,3.082088762,3.088065914,2.974480769,2.679467254,3.275708938,1,0.162355646,2,non-linear,,
53,toy,Bayesian,3.064263618,3.114890123,2.899869475,2.608026204,3.261279708,1,0.164978989,2,non-linear,,
54,toy,Bayesian,2.974549196,3.160934733,3.065317869,2.786154014,3.349438113,1,0.148333417,2,non-linear,,
55,toy,Bayesian,2.900950873,3.010769643,2.859732201,2.574780515,3.212874614,1,0.171689199,2,non-linear,,
56,toy,Bayesian,3.068544625,3.203759968,3.095778646,2.749982043,3.420471856,1,0.176418934,2,non-linear,,
57,toy,Bayesian,2.860722256,2.979706696,2.858292273,2.54602309,3.126197206,1,0.150582724,2,non-linear,,
58,toy,Bayesian,2.895083913,3.047116146,2.980604826,2.659271458,3.250023107,1,0.159819351,2,non-linear,,
59,toy,Bayesian,2.964502616,3.079073889,2.982449278,2.667002941,3.331333549,1,0.164979432,2,non-linear,,
60,toy,Bayesian,2.907725055,3.250561925,3.11784052,2.819509483,3.433578588,1,0.177482365,2,non-linear,,
61,toy,Bayesian,3.052340622,3.265660798,3.072254825,2.7521191,3.347158432,1,0.158342487,2,non-linear,,
62,toy,Bayesian,3.086094266,3.134529971,3.021022937,2.717336117,3.341050527,1,0.168321463,2,non-linear,,
63,toy,Bayesian,3.039844675,3.081104377,2.953725371,2.587705472,3.321347762,1,0.19377328,2,non-linear,,
64,toy,Bayesian,3.07577888,3.177025277,3.042824178,2.757257031,3.364436238,1,0.164732539,2,non-linear,,
65,toy,Bayesian,2.957987296,3.086243796,2.909871908,2.604878705,3.227489018,1,0.157716621,2,non-linear,,
66,toy,Bayesian,2.796270171,3.127407556,3.031047108,2.733720469,3.395000256,1,0.168592689,2,non-linear,,
67,toy,Bayesian,3.046737701,3.150372849,3.061378238,2.714665518,3.401548029,1,0.173351907,2,non-linear,,
68,toy,Bayesian,2.927633661,3.138434931,2.996209091,2.676327127,3.430898158,1,0.180965329,2,non-linear,,
69,toy,Bayesian,2.917955882,3.066427026,3.001567308,2.723228938,3.292958091,1,0.147244131,2,non-linear,,
70,toy,Bayesian,3.06878901,3.088728119,2.91268668,2.530184423,3.239423482,1,0.174430705,2,non-linear,,
71,toy,Bayesian,2.951133849,3.067199712,2.985627128,2.637054695,3.359975962,1,0.191708266,2,non-linear,,
72,toy,Bayesian,3.048274573,3.06869398,2.809537346,2.47847825,3.176720071,1,0.176946379,2,non-linear,,
73,toy,Bayesian,2.993824359,3.231696764,3.045408313,2.656841643,3.427055577,1,0.191468641,2,non-linear,,
74,toy,Bayesian,3.158213274,3.223507651,3.133333212,2.791585822,3.42335279,1,0.15971238,2,non-linear,,
75,toy,Bayesian,3.088630603,2.967048714,2.854431909,2.621411156,3.141500093,1,0.135333068,2,non-linear,,
76,toy,Bayesian,2.894460668,2.851496955,2.797032321,2.429849677,3.158895659,1,0.193779828,2,non-linear,,
77,toy,Bayesian,2.848875203,3.11044614,3.002665065,2.686572646,3.397133356,1,0.178785595,2,non-linear,,
78,toy,Bayesian,2.977368762,3.183319143,3.130503326,2.850717606,3.480174448,1,0.155650552,2,non-linear,,
79,toy,Bayesian,2.86251609,3.072061151,2.994489234,2.651492106,3.381141451,1,0.188537928,2,non-linear,,
80,toy,Bayesian,3.019878555,3.029173923,2.934143896,2.666429311,3.224187854,1,0.152277527,2,non-linear,,
81,toy,Bayesian,3.151068045,3.166482583,3.037115374,2.758181117,3.386575163,1,0.167248408,2,non-linear,,
82,toy,Bayesian,3.007387076,3.310961414,3.261978251,2.916240168,3.578784093,1,0.172406722,2,non-linear,,
83,toy,Bayesian,2.937879442,2.964731224,2.892752932,2.525956887,3.18395084,1,0.161370722,2,non-linear,,
84,toy,Bayesian,3.083509298,3.022469681,2.911415071,2.53960144,3.298463821,1,0.183684016,2,non-linear,,
85,toy,Bayesian,3.098999237,3.500835587,3.446489716,3.090055799,3.788279699,1,0.182737316,2,non-linear,,
86,toy,Bayesian,2.993182583,2.976409822,2.926421332,2.541198229,3.318148427,1,0.1932072,2,non-linear,,
87,toy,Bayesian,3.07761848,3.155366342,3.05880038,2.659207399,3.415871582,1,0.202835765,2,non-linear,,
88,toy,Bayesian,2.962087799,3.072901671,2.925601071,2.593396677,3.245563576,1,0.168098189,2,non-linear,,
89,toy,Bayesian,3.031992214,3.106191777,2.974638886,2.663267889,3.274791716,1,0.159014775,2,non-linear,,
90,toy,Bayesian,2.94966393,3.116456075,3.015203864,2.690064475,3.393556029,1,0.184951995,2,non-linear,,
91,toy,Bayesian,2.886488966,3.125579921,3.031294545,2.726122588,3.309710644,1,0.150288158,2,non-linear,,
92,toy,Bayesian,2.95656874,3.043187133,2.925967967,2.631262445,3.298694604,1,0.179201945,2,non-linear,,
93,toy,Bayesian,2.998968762,3.142034864,2.936942377,2.624345112,3.27696707,1,0.162623438,2,non-linear,,
94,toy,Bayesian,2.790316954,3.189643196,3.055011897,2.783837387,3.411358282,1,0.163516232,2,non-linear,,
95,toy,Bayesian,3.016950543,3.16035615,3.071919304,2.723212235,3.398280292,1,0.176681,2,non-linear,,
96,toy,Bayesian,3.059590147,3.27518839,3.241949193,2.879855389,3.599553507,1,0.185470275,2,non-linear,,
97,toy,Bayesian,3.056003353,3.206694236,3.037284326,2.629269225,3.39522424,1,0.189484136,2,non-linear,,
98,toy,Bayesian,2.862441831,2.897993264,2.8207226,2.545621328,3.066433366,1,0.147211449,2,non-linear,,
99,toy,Bayesian,3.046298886,3.05337212,2.881053469,2.49627938,3.27866509,1,0.201600597,2,non-linear,,
100,toy,Bayesian,3.045487099,2.98111253,2.840150458,2.539207184,3.103531316,1,0.146904917,2,non-linear,,
1,kang,Bayesian,0,-1.433577442,0.109538825,0.005401371,0.215551739,0,0.056796163,2,kang_correct,,
2,kang,Bayesian,0,-1.532069222,0.056656307,-0.041964616,0.154622548,1,0.053647326,2,kang_correct,,
3,kang,Bayesian,0,-1.660103719,0.039801802,-0.065753682,0.131779129,1,0.050967951,2,kang_correct,,
4,kang,Bayesian,0,-1.435307627,0.019998015,-0.082821635,0.117650388,1,0.05426959,2,kang_correct,,
5,kang,Bayesian,0,-1.485078885,-0.006833918,-0.095767975,0.112273126,1,0.053213909,2,kang_correct,,
6,kang,Bayesian,0,-1.243297754,0.079991025,-0.018342097,0.189543252,1,0.055448288,2,kang_correct,,
7,kang,Bayesian,0,-1.347011352,0.065578983,-0.036046391,0.155507945,1,0.051477645,2,kang_correct,,
8,kang,Bayesian,0,-2.020187135,0.129347652,0.036744245,0.238844677,0,0.052398345,2,kang_correct,,
9,kang,Bayesian,0,-1.426372028,0.002261845,-0.112945923,0.12785303,1,0.05963276,2,kang_correct,,
10,kang,Bayesian,0,-1.349299097,-0.081812013,-0.175820241,0.022112772,1,0.052103063,2,kang_correct,,
11,kang,Bayesian,0,-2.247732503,-0.184949066,-0.304109263,-0.071535263,0,0.055777392,2,kang_correct,,
12,kang,Bayesian,0,-1.858052117,-0.107002085,-0.212984683,0.005815919,1,0.052497007,2,kang_correct,,
13,kang,Bayesian,0,-1.725648077,8.70E-04,-0.094563546,0.094083685,1,0.049080231,2,kang_correct,,
14,kang,Bayesian,0,-1.585897441,-0.019920723,-0.127172254,0.073431159,1,0.052842555,2,kang_correct,,
15,kang,Bayesian,0,-1.897799089,-0.016379882,-0.107605469,0.071467327,1,0.047144825,2,kang_correct,,
16,kang,Bayesian,0,-1.439151975,-0.039479148,-0.13434324,0.052618659,1,0.048369539,2,kang_correct,,
17,kang,Bayesian,0,-1.979238222,-0.093220251,-0.193242597,7.04E-04,1,0.049869198,2,kang_correct,,
18,kang,Bayesian,0,-2.209412366,-0.050558808,-0.15230021,0.043834839,1,0.051082209,2,kang_correct,,
19,kang,Bayesian,0,-0.574103333,-0.050074532,-0.14484008,0.063324041,1,0.05372011,2,kang_correct,,
20,kang,Bayesian,0,-1.601846297,0.079497137,-0.028965703,0.1689088,1,0.051008458,2,kang_correct,,
21,kang,Bayesian,0,-1.212897305,-0.051523617,-0.136778359,0.043164572,1,0.047052784,2,kang_correct,,
22,kang,Bayesian,0,-1.857914695,-0.031926116,-0.131313351,0.051464072,1,0.045245326,2,kang_correct,,
23,kang,Bayesian,0,-2.375768203,0.174496396,0.059003279,0.272859252,0,0.052623583,2,kang_correct,,
24,kang,Bayesian,0,-2.590430524,-0.124806366,-0.243697355,-0.028373266,0,0.055345661,2,kang_correct,,
25,kang,Bayesian,0,-1.580129797,0.003556666,-0.109697316,0.103958202,1,0.055156265,2,kang_correct,,
26,kang,Bayesian,0,-2.987412477,-0.071234564,-0.177587716,0.034183975,1,0.055922743,2,kang_correct,,
27,kang,Bayesian,0,-1.949089116,-0.076234769,-0.1666213,0.006616059,1,0.050256955,2,kang_correct,,
28,kang,Bayesian,0,-2.459596254,-0.036716185,-0.14678629,0.067230471,1,0.053196561,2,kang_correct,,
29,kang,Bayesian,0,-1.266758127,-0.016695814,-0.115924576,0.092727252,1,0.055356961,2,kang_correct,,
30,kang,Bayesian,0,-2.897963333,0.022675128,-0.077302132,0.125368176,1,0.053913872,2,kang_correct,,
31,kang,Bayesian,0,-1.57517345,0.056432933,-0.056446778,0.154524447,1,0.056653444,2,kang_correct,,
32,kang,Bayesian,0,-1.38905007,0.034199062,-0.065091412,0.130906029,1,0.050311809,2,kang_correct,,
33,kang,Bayesian,0,-1.722010658,0.034956177,-0.072699467,0.122279172,1,0.051344997,2,kang_correct,,
34,kang,Bayesian,0,-1.955952861,-0.052607185,-0.143566069,0.045796571,1,0.052009546,2,kang_correct,,
35,kang,Bayesian,0,-2.031321746,-0.228233205,-0.339410622,-0.136137385,0,0.052097866,2,kang_correct,,
36,kang,Bayesian,0,-2.253422098,-0.114656127,-0.213396194,-0.015485017,0,0.052254502,2,kang_correct,,
37,kang,Bayesian,0,-1.156819945,0.092592349,-0.001031012,0.191906502,1,0.054210816,2,kang_correct,,
38,kang,Bayesian,0,-1.164512933,0.050297261,-0.059622423,0.157590194,1,0.053909773,2,kang_correct,,
39,kang,Bayesian,0,-3.233870413,-0.169049081,-0.288961912,-0.059263546,0,0.059706119,2,kang_correct,,
40,kang,Bayesian,0,-1.219296114,0.072274059,-0.029784793,0.170710123,1,0.049895817,2,kang_correct,,
41,kang,Bayesian,0,-1.433262371,-0.17503363,-0.276170255,-0.082890898,0,0.050796956,2,kang_correct,,
42,kang,Bayesian,0,-3.071396549,-0.06595142,-0.146720713,0.037900063,1,0.049761892,2,kang_correct,,
43,kang,Bayesian,0,-1.382983222,0.061529848,-0.033428481,0.165545916,1,0.052089283,2,kang_correct,,
44,kang,Bayesian,0,-1.735359138,0.170799587,0.076035242,0.277579062,0,0.054197556,2,kang_correct,,
45,kang,Bayesian,0,-2.106202346,-0.106469609,-0.197010914,-0.008788385,0,0.048688493,2,kang_correct,,
46,kang,Bayesian,0,-1.58554097,-0.175049322,-0.277014524,-0.086808413,0,0.050639673,2,kang_correct,,
47,kang,Bayesian,0,-1.845039427,-0.156267807,-0.262730153,-0.042933656,0,0.054273644,2,kang_correct,,
48,kang,Bayesian,0,-1.935029598,-0.020153037,-0.132939201,0.065149567,1,0.054626746,2,kang_correct,,
49,kang,Bayesian,0,-1.362542236,0.076682874,-0.013379409,0.17553027,1,0.050914544,2,kang_correct,,
50,kang,Bayesian,0,-1.7946409,0.222030139,0.12524434,0.313499551,0,0.050652578,2,kang_correct,,
51,kang,Bayesian,0,-1.224180761,-0.046456931,-0.150138092,0.037615908,1,0.049061702,2,kang_correct,,
52,kang,Bayesian,0,-1.393941242,0.045143686,-0.045974794,0.145213106,1,0.049923467,2,kang_correct,,
53,kang,Bayesian,0,-1.465532735,-0.111954455,-0.209498663,4.17E-04,1,0.055746071,2,kang_correct,,
54,kang,Bayesian,0,-1.499551805,-0.034787986,-0.131347149,0.07403867,1,0.05296298,2,kang_correct,,
55,kang,Bayesian,0,-0.906687109,-0.02247094,-0.138033916,0.070285844,1,0.053311752,2,kang_correct,,
56,kang,Bayesian,0,-1.597842584,0.061584418,-0.031416469,0.15570403,1,0.050800238,2,kang_correct,,
57,kang,Bayesian,0,-1.834058692,0.046929749,-0.060944373,0.149471761,1,0.051041463,2,kang_correct,,
58,kang,Bayesian,0,-1.769407966,0.048286582,-0.074807983,0.148123546,1,0.05566356,2,kang_correct,,
59,kang,Bayesian,0,-2.047359044,0.066261247,-0.04468561,0.178326212,1,0.057321908,2,kang_correct,,
60,kang,Bayesian,0,-1.687769487,-0.09517221,-0.183343822,-8.64E-04,0,0.048999177,2,kang_correct,,
61,kang,Bayesian,0,-1.040489358,0.193847642,0.080497122,0.295965254,0,0.055626664,2,kang_correct,,
62,kang,Bayesian,0,-2.579133673,0.034833938,-0.069121037,0.136195995,1,0.050188809,2,kang_correct,,
63,kang,Bayesian,0,-1.248108749,0.232704992,0.127550147,0.341033973,0,0.054865097,2,kang_correct,,
64,kang,Bayesian,0,-1.701023604,0.070447843,-0.018981831,0.177062462,1,0.047617658,2,kang_correct,,
65,kang,Bayesian,0,-1.936536254,-0.007379506,-0.10830593,0.097011961,1,0.05384429,2,kang_correct,,
66,kang,Bayesian,0,-1.910471194,-0.028990537,-0.126421353,0.070792328,1,0.051198024,2,kang_correct,,
