id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
1,kang,naive,0,-0.19513939702585503,0.0782631396193002,-2.3829092531918894,2.53943553243049,1,1.2557002004138724,1,linear,7.313000000000102,274.7970000000005
2,kang,naive,0,-2.3787638911195756,-1.7343747834598837,-3.750892984477594,0.2821434175578268,1,1.0288358168457707,1,linear,7.298999999999069,286.4250000000011
3,kang,naive,0,1.890021632459451,2.3028739726092056,-0.9644060822328857,5.570154027451297,1,1.6669796198173936,1,linear,7.621999999999389,303.3630000000012
4,kang,naive,0,-1.221449155069763,-0.5979928031981874,-3.64185776552048,2.4458721591241055,1,1.5529923277154554,1,linear,7.414000000000669,290.01900000000023
5,kang,naive,0,-1.6412172972957535,-0.8698645352770652,-3.0327424601741995,1.2930133896200693,1,1.103509145355681,1,linear,7.0090000000000146,281.20200000000114
6,kang,naive,0,3.371014258546836,3.9554001735670172,1.7551850381221175,6.1556153090119174,0,1.1225587425739285,1,linear,8.014000000001033,297.86099999999897
7,kang,naive,0,3.2534395538339425,3.751294977875684,-0.9360274407552494,8.438617396506618,1,2.3914910299137415,1,linear,8.01299999999901,302.0650000000005
8,kang,naive,0,-1.6457438874895445,-0.5278357439390018,-3.3656321024384814,2.3099606145604783,1,1.4478552849487143,1,linear,6.854000000001179,276.9389999999985
9,kang,naive,0,4.5687765386137755,4.841851943018039,1.1480658206161127,8.535638065419965,0,1.8845847563275133,1,linear,7.423999999999069,302.77800000000025
10,kang,naive,0,1.531150714642962,2.262345697244977,-0.23440164500730276,4.759093039497257,1,1.273850684822592,1,linear,7.38300000000163,290.8729999999996
11,kang,naive,0,1.6669647829773169,1.9287186664594878,-0.6174269636729075,4.474864296591883,1,1.2990538929246915,1,linear,7.552000000001499,292.1369999999988
12,kang,naive,0,0.05682666308874218,0.8975843669460555,-1.806640616391289,3.6018093502834,1,1.3797066241517064,1,linear,7.319999999999709,298.0159999999996
13,kang,naive,0,2.094247272719855,2.7759777099389273,-0.5828007401516726,6.134756160029527,1,1.7136624745360205,1,linear,7.707000000000335,297.10399999999936
