id,data,att,att_hat,q025,q975,covered
74,acic,4.481628442882478,4.802389409188303,-0.009295591777014963,-0.007394631331018786,FALSE
78,toy,2.94389005417449,3.167407684827289,-0.02757934635150823,-0.0099446129268901,FALSE
78,kang,0,2.840846945653766,-0.05618479197205058,0.05127008486841716,FALSE
78,hain,0,0.8025867995611762,-0.03315244333001951,0.007919858862681409,FALSE
78,acic,-1.268111568430685,-1.2317811057118344,0.0016625286188999898,0.0035726428493188145,FALSE
84,toy,2.9855048968402422,2.9846802739183866,-0.03011066989417055,-0.011041342487107957,FALSE
84,kang,0,2.238625626600083,-0.06093229154762096,0.04814734731142391,FALSE
84,hain,0,-1.9675163563178177,-0.031738792849353784,0.07408048015146268,FALSE
84,acic,3.072383771979888,3.104152349577914,-0.0069692006825878595,-0.005082417670780763,FALSE
85,toy,3.1086092876645934,3.244563483561482,-0.03025990417488853,-0.013338775688015133,FALSE
85,kang,0,1.924932914085474,-0.061412149027543037,0.04288094819629332,FALSE
85,hain,0,-0.7745412234074669,-0.0031290497973593327,0.031150344686514852,FALSE
85,acic,3.2006313620578606,3.330895031475628,-0.006292317145775893,-0.0048843652035600905,FALSE
86,toy,3.220103607717616,3.3952879089778616,-0.030405073652206814,-0.015335004755462053,FALSE
86,kang,0,2.6197922369131845,-0.05733093975431521,0.04737398452954607,FALSE
86,hain,0,0.8775386070644782,-0.035105877026095314,0.0034520473571226936,FALSE
86,acic,3.478420486316949,4.634725365001676,-0.009558107264430704,-0.007488336282012497,FALSE
87,toy,2.8561259117909312,3.0727894285199113,-0.028295012328639985,-0.010203605327459609,FALSE
87,kang,0,2.7935578905035356,-0.06248324269326334,0.0414775747035767,FALSE
87,hain,0,-0.17354977606780686,-0.013751286145532964,0.021681900834682136,FALSE
87,acic,3.1656857803748966,2.6825282519797327,-0.005206910444481901,-0.003710537382002464,FALSE
88,toy,2.891605920610827,2.9565666299284263,-0.028398800132968856,-0.012587106183143919,FALSE
88,kang,0,0.738701348289311,-0.086906539852725,0.05778177330457784,FALSE
88,hain,0,0.04041457613137123,-0.01871835202272472,0.019335550570318216,FALSE
88,acic,4.83246286799297,5.113698097669105,-0.011349295300808937,-0.00889578229219398,FALSE
83,toy,3.1276593721838077,3.037827257815321,-0.028664880897200123,-0.015331430532825804,FALSE
83,kang,0,1.1619665807446893,-0.061355873634295434,0.050283165117322566,FALSE
83,hain,0,-1.1836133586779702,0.0031587766293718735,0.03829669257522069,FALSE
83,acic,2.396295545039902,2.1692669867886174,-0.004989337678515225,-0.003346615473128417,FALSE
82,toy,3.0543477641186563,3.302175782362313,-0.030904743558094375,-0.013680270530307634,FALSE
82,kang,0,0.8119539113720009,-0.07410184770197739,0.05091349972252029,FALSE
82,hain,0,-0.26777634643512016,-0.029855022518737357,0.03667017056261111,FALSE
82,acic,3.9361016749657693,3.7528366273147684,-0.007578795226055197,-0.005862207860560551,FALSE
91,toy,3.1554613141970784,3.318698124521326,-0.031069659490086287,-0.015789946560177716,FALSE
91,kang,0,-0.3506104403901986,-0.061191960118016954,0.04884099484382203,FALSE
91,hain,0,0.02134441633435813,-0.01290082376678633,0.012793556038709136,FALSE
91,acic,3.2148602884245228,3.4977194273603947,-0.007288223144282771,-0.00584570001824156,FALSE
92,toy,2.9800485730701176,3.063608955719231,-0.02828047942961262,-0.011610802727304418,FALSE
92,kang,0,0.40230265807372234,-0.06803758331676565,0.04567879267393564,FALSE
92,hain,0,-0.6296491081302209,-0.00994236792596971,0.029450856525667386,FALSE
92,acic,4.7102315494158296,5.515636361463827,-0.011113260325900683,-0.008961983401681403,FALSE
93,toy,2.9568756222359034,3.0710698014134694,-0.02860104012824844,-0.017632286258559376,FALSE
93,kang,0,0.7294329277727059,-0.06066971361157915,0.045136265836530895,FALSE
93,hain,0,0.514492806165201,-0.036894709429451646,0.01777465785337071,FALSE
93,acic,4.362801004614447,4.596195507557606,-0.009349852648357804,-0.007398311383818102,FALSE
94,toy,2.8915225975944083,2.940886095429491,-0.02783569199925377,-0.014733609842394515,FALSE
94,kang,0,2.7923031771249214,-0.06142359388715975,0.050339721954946355,FALSE
94,hain,0,1.0839351647456201,-0.043780785691656256,0.00236565874665209,FALSE
94,acic,2.3110809514283113,2.4619291613248713,-0.0056146578590250285,-0.003801065630900929,FALSE
95,toy,2.9679153807030394,3.073520789280999,-0.02784357847499855,-0.01185006780528284,FALSE
95,kang,0,-2.0430618664016436,-0.04987851964465882,0.04813558997794681,FALSE
95,hain,0,-1.6893217906954874,0.009900093742962248,0.046947310040505466,FALSE
95,acic,3.449540892484761,3.5375920899312527,-0.007692271208764062,-0.00580627814914144,FALSE
90,toy,2.960644922457457,2.991167287084492,-0.029998514923660607,-0.009286308154750735,FALSE
90,kang,0,1.3964728364172174,-0.06528477252070945,0.05238889086307405,FALSE
90,hain,0,1.3499019952195441,-0.04028413542865506,-0.006990300031391225,FALSE
90,acic,4.705924900824065,4.377787232135652,-0.009703471506678524,-0.007483488710069756,FALSE
89,toy,3.131142614812921,3.1951446775518164,-0.0299306056036659,-0.013943003097775953,FALSE
89,kang,0,1.2729415046572683,-0.0572065852351651,0.05234866719774913,FALSE
89,hain,0,-0.45857062642255997,-0.006401552484469842,0.02221047609283322,FALSE
89,acic,5.565678341043475,5.331521027219608,-0.011523639838868822,-0.009674906734618058,FALSE
98,toy,3.0204791836359806,3.0532179543567537,-0.02799376087703254,-0.014495387432131778,FALSE
98,kang,0,-1.270775147354783,-0.060334296390111924,0.054601649080522646,FALSE
98,hain,0,-0.6940005847476618,-0.0035012019322676587,0.029563045743373668,FALSE
98,acic,3.6361279790302268,4.647177134191358,-0.010001958373553745,-0.007850030517372231,FALSE
99,toy,2.9493542372727153,3.22219225387847,-0.030623832071671415,-0.016556728340413975,FALSE
99,kang,0,0.5350716660864805,-0.05999126751912771,0.05117067563381659,FALSE
99,hain,0,1.1670365469631587,-0.041469809232376406,4.768530249942046e-5,FALSE
99,acic,3.8780447237396327,3.1422645578549124,-0.00693889065680652,-0.005308878998001403,FALSE
100,toy,3.0338618249054705,3.209063513360192,-0.029502169608260118,-0.01414236570605603,FALSE
100,kang,0,-0.20483706669580215,-0.05750923312773365,0.047406830225482796,FALSE
100,hain,0,1.5815953630260333,-0.06008722240946642,7.94871631641814e-4,FALSE
100,acic,4.712514057764311,4.693756874104143,-0.00993669716529106,-0.007415680761939825,FALSE
96,toy,2.935727048672133,3.230011423743302,-0.028170118971153298,-0.015925957682678335,FALSE
96,kang,0,-3.8085762822363733,-0.0717715523059265,0.05078685326756412,FALSE
96,hain,0,0.05368703342741021,-0.0197452528868612,0.013850197703001502,FALSE
96,acic,4.334934082958864,4.5719898579675915,-0.009020335409430667,-0.00724657806847657,FALSE
97,toy,3.0769717132766186,3.229651009668255,-0.027753153581758755,-0.011520894656685914,FALSE
97,kang,0,0.5425162801818146,-0.05983122371340962,0.05679885073336557,FALSE
97,hain,0,0.09603010860827066,-0.02213277101604946,0.020586461576682476,FALSE
97,acic,4.224247088031396,4.5100717314196705,-0.008834693712206748,-0.00711317353056975,FALSE
